/root/JS_Detector/Experiments/JStap/classification/classifier.py
/root/JS_Detector/Experiments/JStap/classification/classifier.py
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/fwk: benign (benign) Proba: [0.98 0.02] Majority: 490/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/room_event: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/gmapapi: benign (benign) Proba: [0.982 0.018] Majority: 491/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/paymentgatewayprovider.resource: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/touch-field: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/restrictNumeric: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/cubedemo: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/cell-to-cell-dd: benign (benign) Proba: [0.99803279 0.00196721] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/happy: benign (benign) Proba: [0.994 0.006] Majority: 497/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/extent-test: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/89-trigger_spec: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ArcGIS93Rest: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/director-support.plugins.tables: benign (benign) Proba: [0.99003279 0.00996721] Majority: 495/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/responsive-nav: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/yadda-0.7.1: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/gc-frame-cache: benign (benign) Proba: [0.988 0.012] Majority: 494/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/slides: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/lightHarness: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/pack-tar: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/test8: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ART.Ink: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/bruteRequest: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/programlib_pick: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/elfinder.el: benign (benign) Proba: [0.98418605 0.01581395] Majority: 492/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/docprops: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/virtualtype: benign (benign) Proba: [0.994 0.006] Majority: 497/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/layer-iatools: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/bookstyle-plugin: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/dele: benign (benign) Proba: [0.986 0.014] Majority: 493/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/AutoSetTest: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ObjectFactory: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/wallet_test: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/Flotr: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ReferenceFactory: benign (benign) Proba: [0.97 0.03] Majority: 485/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/findParentDirectory: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/pageslider: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ImmutableOptimizations: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/demo304: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/AppInit: benign (benign) Proba: [0.986 0.014] Majority: 493/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.2.3.6-4-114: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/quicktags: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/TestConfig: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/averagePointsSpec: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/SegmentedButtons: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/cellslineheight: benign (benign) Proba: [0.992 0.008] Majority: 496/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/CorridorOutlineGeometry: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/scc: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/FileTransferProxy: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/InvoiceList.controller: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/event_behavior: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/kendo.culture.cy-GB: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jscsspTests: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jstz: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/DisplayActionPlan: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/headroom: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/Script: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.2.3.5-4-201: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery.dataTables.rowGrouping: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/DashContext: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/LCHandlerTestCase: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/abstractCartAction: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/test-promise: benign (benign) Proba: [0.98 0.02] Majority: 490/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/BarLineIndicator: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/code-gen: benign (benign) Proba: [0.994 0.006] Majority: 497/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.9.5.28-1: benign (benign) Proba: [0.994 0.006] Majority: 497/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/alertsClient: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/method: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/physics: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/network-context: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/disqus: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/DefNode: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ExecutionFrame: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/coo.slider: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/mtmin: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/strtok: benign (benign) Proba: [0.994 0.006] Majority: 497/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/client-large-torrent: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/frompromise: benign (benign) Proba: [0.97807692 0.02192308] Majority: 489/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery-ajax-css-deprecated: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/CssBehavior: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery.validationEngine-de: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/FlashStorageProvider: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/exception-002: benign (benign) Proba: [0.986 0.014] Majority: 493/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/angular-locale_en-lc: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/emptyparagraph-plugin: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/po2json: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/FancyUpload3.Attach: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/autoColumnSize: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery-ajax-dimensions: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/Styliner: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/S11.8.2_A4.10: benign (benign) Proba: [0.92649799 0.07350201] Majority: 463/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/datatable-scroll-tests: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/opentok: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/scss_highlight_rules: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/addresses: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ru-yawerty: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/actioneventwrapper: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/Create: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/mirrorframe: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/svg4everybody.ie8: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/transform-handler: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/handlebars-runtime: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/neutertypedobj: benign (benign) Proba: [0.99 0.01] Majority: 495/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.11.7.6-002: benign (benign) Proba: [0.994 0.006] Majority: 497/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/index-job: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/pre-app: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/vendor: benign (benign) Proba: [0.99117004 0.00882996] Majority: 495/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/sys_require: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.2.3.7-2-4: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/timbits-test: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/SourceBufferExtensions: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/environment.test: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/keepass-entry-transformer: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ReactPropTransferer: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/regress-278725: benign (benign) Proba: [0.93021882 0.06978118] Majority: 465/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/subnetsview: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery-collision: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/test-cluster-worker-no-exit: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/openseadragon-scalebar: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/form_editor: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/10.3.2_1_c: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/early-alert-form: benign (benign) Proba: [1. 0.] Majority: 500/500
